Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset,emotion_vector,lang
14407,14407,9780439101332,1410530,A Christmas Carol,"[Charles Dickens, Karen Hesse]",A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,4.06,13.0,,,"{'Anger': 0.0783520323707927, 'Anticipation': 0.19532830605113113, 'Disgust': 0.0, 'Fear': 0.23634357182269633, 'Joy': 0.21831892587824167, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.27165716387713806}",en
14433,14433,9782070400607,4642524,L'Ami retrouvé,"[Fred Uhlman, Léo Lack]","A daring novella about the loss of innocence in pre-war Germany.<br /><br /><i>Reunion </i>is the story of intense and innocent devotion between two young men growing up in ""the soft, serene, bluish hills of Swabia,"" and the sinister (but all too mundane) forces that end both their friendship and their childhood.<br /><br />The year is 1932. Hans Schwartz is Jewish, the son of a Stuttgart doctor who asserts that the rise of the Nazis is ""a temporary illness, something like measles which will pass off as soon as the economic situation improves."" The Holocaust would be unthinkable for these characters, but of course it looms over the story: Hans's friend, the young Count Konradin von Hohenfels, has a mother who keeps a portrait of Hitler on her dresser. The two boys share their most private thoughts and trips to the countryside of southwest Germany, discuss poetry and the past and present of their country, and argue the existence of a benevolent God.<br /><br />The eventual disintegration of this cherished relationship foreshadows the fate of Europe's Jews-- but Uhlman doesn't end his story with neat polarities. Years later, exiled in America, Hans comes upon a revelation about von Hohenfels which provides a stunning denouement and leaves the reader recalling Uhlman's haunting, lyrical descriptions of the vineyards, opera houses, and dark forests of Württemberg.",4.0,17.0,,,"{'Anger': 0.0736502253620177, 'Anticipation': 0.1731931080778697, 'Disgust': 0.06319726368954383, 'Fear': 0.16353930249656362, 'Joy': 0.15230316785474537, 'Sadness': 0.12001726177156921, 'Surprise': 0.04818911229741393, 'Trust': 0.20591055845027656}",en
14438,14438,9780312151256,10222,The Far Pavilions,[M.M. Kaye],"A magnificent romantic/historical/adventure novel set in India at the time of mutiny. The Far Pavilions is a story of 19th Century India, when the thin patina of English rule held down dangerously turbulent undercurrents. It is a story about and English man - Ashton Pelham-Martyn - brought up as a Hindu and his passionate, but dangerous love for an Indian princess. It's a story of divided loyalties, of tender camaraderie, of greedy imperialism and of the clash between east and west. To the burning plains and snow-capped mountains of this great, humming continent, M.M. Kaye brings her quite exceptional gift of immediacy and meticulous historical accuracy, plus her insight into the human heart.",4.21,13.0,,,"{'Anger': 0.0543020279582595, 'Anticipation': 0.15168340224453633, 'Disgust': 0.06119314825753102, 'Fear': 0.14337468005512893, 'Joy': 0.23748769442803697, 'Sadness': 0.006772986808426855, 'Surprise': 0.0962787950383934, 'Trust': 0.24890726520968698}",en
14450,14450,9780446912815,11109369,Yoga for Physical Fitness,[Richard Hittleman],"A few-minutes-a-day program of 58 dynamic Yoga techniques to improve your health, increase vitality and make you relax.",4.22,13.0,,,"{'Anger': 0.0, 'Anticipation': 0.23314285714285715, 'Disgust': 0.0, 'Fear': 0.039142857142857146, 'Joy': 0.3405714285714286, 'Sadness': 0.0, 'Surprise': 0.08142857142857142, 'Trust': 0.30571428571428566}",en
14457,14457,9780553349962,1815051,Seeds of Hope: A Henri Nouwen Reader,"[Henri J.M. Nouwen, Robert Durback]","Featuring passages from more than 20 of Nouwen's classic books, as well as previously published material, this ""portable Nouwen"", explores the major themes and writings that comprise the essence of this man's great life and work. Includes a biographical portrait of Nouwen, highlighting the events that shaped his life.",4.29,13.0,,,"{'Anger': 0.0, 'Anticipation': 0.23463875759621872, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.44902093180283587, 'Sadness': 0.13706954760297096, 'Surprise': 0.0, 'Trust': 0.17927076299797431}",en
14458,14458,9780671250676,347852,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",[M. Scott Peck],"<i>The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth</i><br />316 pp. ""Psychotherapy is all things to all people in this mega-selling pop-psychology watershed, which features a new introduction by the author in this 25th anniversary edition. His agenda in this tome, which was first published in 1978 but didn't become a bestseller until 1983, is to reconcile the psychoanalytic tradition with the conflicting cultural currents roiling the 70s. In the spirit of Me-Decade individualism and libertinism, he celebrates self-actualization as life's highest purpose and flirts with the notions of open marriage and therapeutic sex between patient and analyst. But because he is attuned to the nascent conservative backlash against the therapeutic worldview, Peck also cites Gospel passages, recruits psychotherapy to the cause of traditional religion (he even convinces a patient to sign up for divinity school) and insists that problems must be overcome through suffering, discipline and hard work (with a therapist.) Often departing from the cerebral and rationalistic bent of Freudian discourse for a mystical, Jungian tone more compatible with New Age spirituality, Peck writes of psychotherapy as an exercise in ""love"" and ""spiritual growth,"" asserts that ""our unconscious is God"" and affirms his belief in miracles, reincarnation and telepathy. Peck's synthesis of such clashing elements (he even throws in a little thermodynamics) is held together by a warm and lucid discussion of psychiatric principles and moving accounts of his own patients' struggles and breakthroughs. Harmonizing psychoanalysis and spirituality, Christ and Buddha, Calvinist work ethic and interminable talking cures, this book is a touchstone of our contemporary religio-therapeutic culture."" -- Publishers WeeklyKeywords: MIND &amp; BODY PSYCHOLOGY SOCIOLOGY RELIGION",4.06,13.0,,,"{'Anger': 0.03251432689338047, 'Anticipation': 0.1766754744174874, 'Disgust': 0.02306029305789095, 'Fear': 0.07618132528053259, 'Joy': 0.25771250128684675, 'Sadness': 0.04502247692254899, 'Surprise': 0.05135376273978245, 'Trust': 0.33747983940153053}",en
14478,14478,9780913367513,3352303,The Overcoming Life,[Dwight L. Moody],"First published in 1896, this classic book has grown increasingly relevant every year. Dr. Moody teaches readers the key to true wisdom, the truth of God's judgment, and many other helpful principles that will strengthen the relationship between them and their Savior.",4.35,18.0,,,"{'Anger': 0.055357142857142855, 'Anticipation': 0.0713598901098901, 'Disgust': 0.0, 'Fear': 0.01936813186813187, 'Joy': 0.2807692307692307, 'Sadness': 0.03221153846153846, 'Surprise': 0.03756868131868131, 'Trust': 0.5033653846153846}",en
14484,14484,9780451199508,580662,Reaching to Heaven,[James Van Praagh],"In his acclaimed bestseller Talking to Heaven, renowned medium James Van Praagh conveyed the message that death is not the end. Now he shows us how lessons from the realms beyond death can also teach us to infuse our earthly lives with strength, joy, and love....",4.05,19.0,,,"{'Anger': 0.06200043205875999, 'Anticipation': 0.09742925037805143, 'Disgust': 0.07085763663858285, 'Fear': 0.12902354720241951, 'Joy': 0.23298768632534025, 'Sadness': 0.1359904947072802, 'Surprise': 0.06918340894361633, 'Trust': 0.20252754374594945}",en
14528,14528,9780671014773,293974,"Witchlight (Night World, #9)",[L.J. Smith],"Keller is a black panther. A least when she's not being a tough, no-nonsense seventeen-year-old girl. She's a shapeshifter who grew up on the streets and will do whatever it takes to survive. But when Circle Daybreak hires her to protect a new Wild Power, Keller meets her match.",4.12,18.0,,,"{'Anger': 0.03251821019771072, 'Anticipation': 0.19419875130072842, 'Disgust': 0.0, 'Fear': 0.08116545265348596, 'Joy': 0.14177939646201876, 'Sadness': 0.11342351716961499, 'Surprise': 0.10366805411030178, 'Trust': 0.3332466181061395}",en
14539,14539,9780440484745,1099802,Tales of a Fourth Grade Nothing,[Judy Blume],"Passed on from babysitters to their young charges, from big sisters to little brothers, and from parents to children, <i>Tales of a Fourth Grade Nothing</i> and its cousins (<i>Superfudge</i>, <i>Fudge-a-mania</i>, and <i>Otherwise Known as Sheila the Great</i>) have entertained children since they first appeared in the early 1970s. The books follow Peter Hatcher, his little brother Fudgie, baby sister Tootsie, their neighbor Sheila Tubman, various pets, and minor characters through New York City and on treks to suburbs and camps. <p> <i>Tales of a Fourth Grade Nothing</i> is the first of these entertaining yarns. Peter, because he's the oldest, must deal with Fudgie's disgusting cuteness, his constant meddling with Peter's stuff, and other grave offenses, one of which is almost too much to bear. All these incidents are presented with the unfailing ear and big-hearted humor of the masterful Judy Blume. Though some of her books for older kids have aroused controversy, the Hatcher brothers and their adventures remain above the fray, where they belong. (Peter's in fourth grade, so the book is suitable for kids ages 8 and older.)</p>",4.11,12.5,,,"{'Anger': 0.07210031347962383, 'Anticipation': 0.17871745945209214, 'Disgust': 0.05857298623415564, 'Fear': 0.08511653264276954, 'Joy': 0.27255690336649857, 'Sadness': 0.07421289355322339, 'Surprise': 0.04047976011994003, 'Trust': 0.21824315115169687}",en
14600,14600,9780425158630,415038,"Executive Orders (Jack Ryan, #8)",[Tom Clancy],"At the climax of Debt of Honor, the most devastating terrorist act in the history of the world left the President, the Joint Chiefs, the Supreme Court, and nearly all of Congress dead. Only Jack Ryan, confirmed Vice President mere minutes before, survived to take the reins of a shaken and leaderless country. Now he must rebuild a government, comfort a grieving nation, and become a true leader. Meanwhile, he is surrounded by enemies --- both inside the White House and around the world --- all of them plotting to destroy an untested President. And bring an already wounded country to its knees ...",4.07,16.333333333333332,,,"{'Anger': 0.11380779548682343, 'Anticipation': 0.10279311977276313, 'Disgust': 0.09957393088212088, 'Fear': 0.15253274420072588, 'Joy': 0.09218873283888275, 'Sadness': 0.13956130661196153, 'Surprise': 0.05917626637210037, 'Trust': 0.24036610383462206}",en
14618,14618,9780553296129,216443,"Heir to the Empire (Star Wars: The Thrawn Trilogy, #1)",[Timothy Zahn],"<i>Alternate Cover Edition can be found <a href=""https://www.goodreads.com/book/show/33835898-heir-to-the-empire"" rel=""nofollow"">here</a>.</i><br /><br /><b>It is a time of renewal, five years after the destruction of the Death Star and the defeat of Darth Vader and the Empire.</b><br /><br />But with the war seemingly won, strains are beginning to show in the Rebel Alliance. New challenges to galactic peace have arisen. And Luke Skywalker hears a voice from his past. A voice with a warning. Beware the dark side….<br /><br />The Rebel Alliance has destroyed the Death Star, defeated Darth Vader and the Emperor, and driven the remnants of the old Imperial Starfleet back into barely a quarter of the territory that they once controlled. Leia and Han are married, are expecting Jedi twins, and have shouldered heavy burdens in the government of the new Republic. And Luke Skywalker is the first in a hoped-for new line of Jedi Knights.<br /><br />But thousands of light years away, where a few skirmishes are still taking place, the last of the Emperor's warlords has taken command of the remains of the Imperial fleet. He has made two vital discoveries that could destroy the fragile new Republic—built with such cost to the Rebel Alliance. The tale that emerges is a towering epic of action, invention, mystery, and spectacle on a galactic scale—in short, a story that is worthy of the name <i>Star Wars</i>.",4.14,17.333333333333332,,,"{'Anger': 0.11589150256685311, 'Anticipation': 0.16104129951727836, 'Disgust': 0.035016473833422726, 'Fear': 0.18703547620871963, 'Joy': 0.1086123668684392, 'Sadness': 0.11665772737721244, 'Surprise': 0.045781932418971716, 'Trust': 0.22996322120910276}",en
14663,14663,9780786818594,334123,"The Amulet of Samarkand (Bartimaeus, #1)",[Jonathan Stroud],"Nathaniel is a boy magician-in-training, sold to the government by his birth parents at the age of five and sent to live as an apprentice to a master. Powerful magicians rule Britain, and its empire, and Nathaniel is told his is the ""ultimate sacrifice"" for a ""noble destiny."" <br /><br />If leaving his parents and erasing his past life isn't tough enough, Nathaniel's master, Arthur Underwood, is a cold, condescending, and cruel middle-ranking magician in the Ministry of Internal Affairs. The boy's only saving grace is the master's wife, Martha Underwood, who shows him genuine affection that he rewards with fierce devotion. Nathaniel gets along tolerably well over the years in the Underwood household until the summer before his eleventh birthday. Everything changes when he is publicly humiliated by the ruthless magician Simon Lovelace and betrayed by his cowardly master who does not defend him.<br /><br />Nathaniel vows revenge. In a Faustian fever, he devours magical texts and hones his magic skills, all the while trying to appear subservient to his master. When he musters the strength to summon the 5,000-year-old djinni Bartimaeus to avenge Lovelace by stealing the powerful Amulet of Samarkand, the boy magician plunges into a situation more dangerous and deadly than anything he could ever imagine.",4.01,15.0,,,"{'Anger': 0.10602281772353407, 'Anticipation': 0.1352967188467321, 'Disgust': 0.07821703369594055, 'Fear': 0.16856814362784114, 'Joy': 0.17127443176793133, 'Sadness': 0.07857079685150789, 'Surprise': 0.09238524807641284, 'Trust': 0.16966480941009993}",en
14855,14855,9780141301051,170674,The BFG,"[Roald Dahl, Quentin Blake]","Captured by a giant! <br />But the BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, the Fleshlumpeater, the Bonecruncher, or any of the other giants—rather than the BFG—she would have soon become breakfast. <br /><br />When Sophie hears that they are flush-bunking off in England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",4.23,16.0,,,"{'Anger': 0.14007922218221103, 'Anticipation': 0.05809626695474733, 'Disgust': 0.0, 'Fear': 0.2753570999879966, 'Joy': 0.1643260112831593, 'Sadness': 0.23370543752250633, 'Surprise': 0.06469811547233226, 'Trust': 0.06373784659704718}",en
14869,14869,9783404202881,57709,"Die Stadt der Götter (Pandemia-Saga, #4)",[Dave Duncan],"A princess and a stableboy? It sounds like the worst sort of hackneyed formula romance. Think again, for ""A Man of His Word"" may well be the most original fantasy you ever read. The magic is unique and applied in unexpected ways, some of which the late Lester del Rey admitted he had not met in fifty years as writer and editor. The world itself is unique--there are no humans in Pandemia, only imps, elves, gnomes, jotnar, and many more, all of whom you will recognize as ""human"". With Inos married to the wrong man and Rap dying in a dungeon, obviously the cause is hopeless. Only Aunt Kade refuses to admit defeat...",4.15,18.0,,,"{'Anger': 0.04024927559242646, 'Anticipation': 0.09117612035089112, 'Disgust': 0.04374230937165085, 'Fear': 0.13233834795379668, 'Joy': 0.2173222720596991, 'Sadness': 0.11229309728892944, 'Surprise': 0.08407097209542332, 'Trust': 0.27880760528718296}",en
14904,14904,9780140150629,80447,The Portable Nietzsche,"[Friedrich Nietzsche, Walter Kaufmann]","The works of Friedrich Nietzsche have fascinated readers around the world ever since the publication of his first book more than a hundred years ago. As Walter Kaufmann, one of the world's leading authorities on Nietzsche, notes in his introduction, ""Few writers in any age were so full of ideas,"" and few writers have been so consistently misinterpreted. The Portable Nietzsche includes Kaufmann's definitive translations of the complete and unabridged texts of Nietzsche's four major works: Twilight of the Idols, The Antichrist, Nietzsche Contra Wagner and Thus Spoke Zarathustra. In addition, Kaufmann brings together selections from his other books, notes, and letters, to give a full picture of Nietzsche's development, versatility, and inexhaustibly. <br /><br />""In this volume, one may very conveniently have a rich review of one of the most sensitive, passionate, and misunderstood writers in Western, or any, literature."" -Newsweek",4.21,18.0,,,"{'Anger': 0.06116581614317545, 'Anticipation': 0.18019118809746282, 'Disgust': 0.0488751527348523, 'Fear': 0.052828290088406525, 'Joy': 0.14065981456192053, 'Sadness': 0.05584704952202975, 'Surprise': 0.04039387623086323, 'Trust': 0.42003881262128945}",en
14934,14934,9780061059049,63960,"Vacuum Diagrams (Xeelee Sequence, #5)",[Stephen Baxter],"""And everywhere the Humans went, they found life...""<br />This dazzling future history, winner of the 2000 Philip K. Dick Award, is the most ambitious and exciting since Asimov's classic Foundation saga. It tells the story of Humankind - all the way to the end of the Universe itself.<br /><br />Here, in luminous and vivid narratives spanning five million years, are the first Poole wormholes spanning the solar system; the conquest of Human planets by Squeem; GUTships that outrace light; the back-time invasion of the Qax; the mystery and legacy of the Xeelee, and their artifacts as large as small galaxies; photino birds and Dark Matter; and the Ring, where Ghost, Human, and Xeelee contemplate the awesome end of Time.<br /><br />Contents:<br />Prologue: Eve (1997)<br />The Sun-People (1993)<br />The Logic Pool (1994)<br />Gossamer (1995)<br />Cilia-of-Gold (1994)<br />Lieserl (1993)<br />Pilot (1993)<br />The Xeelee Flower (1987)<br />More Than Time or Distance (1988)<br />The Switch (1990)<br />Blue Shift (1989)<br />The Quagma Datum (1989)<br />Planck Zero (1992)<br />The Gödel Sunflowers (1992)<br />Vacuum Diagrams (1990)<br />Stowaway (1991)<br />The Tyranny of Heaven (1990)<br />Hero (1995)<br />Secret History (1991)<br />Shell (1987)<br />The Eighth Room (1989)<br />The Baryonic Lords (1991)<br />Epilogue: Eve (1997)",4.06,19.0,,,"{'Anger': 0.08943428705563235, 'Anticipation': 0.1610286638324509, 'Disgust': 0.01791815549933492, 'Fear': 0.12143658224876763, 'Joy': 0.18802326491223495, 'Sadness': 0.11303826191283482, 'Surprise': 0.0980412613129548, 'Trust': 0.21107952322578963}",en
14950,14950,9780345350473,516036,Do Androids Dream of Electric Sheep?,[Philip K. Dick],"It was January 2021, and Rick Deckard had a license to kill.<br />Somewhere among the hordes of humans out there, lurked several rogue androids. Deckard's assignmet--find them and then...""retire"" them. Trouble was, the androids all looked exactly like humans, and they didn't want to be found!",4.08,19.0,,,"{'Anger': 0.1304601899196494, 'Anticipation': 0.0, 'Disgust': 0.043389335281227175, 'Fear': 0.13235938641344047, 'Joy': 0.20540540540540544, 'Sadness': 0.14594594594594598, 'Surprise': 0.07070854638422207, 'Trust': 0.2717311906501096}",en
14959,14959,9780843105599,3391471,Leo the Lop (Serendipity Books),"[Stephen Cosgrove, Robin James]","Leo the rabbit whose ears are different from all the other rabbits learns that ""normal is whatever you are.""",4.18,18.0,,,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.1439509954058193, 'Joy': 0.0, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.8560490045941807}",en
14971,14971,9780064472050,873783,The Hounds of the Morrigan,[Pat O'Shea],"An Ancient Manuscript...<br /><br />When ten-year-old Pidge finds the crumbling pages of an old manuscript in a second-hand bookshop in Galway, he unwittingly releases the serpent Olc-Glas--and the forces of good and evil gather to do battle. The Morrigan, Goddess of Death and Destruction, has set her evil heart on gaining Olc-Glas and adding its poison to her own, thereby casting her shadow over the world.<br /><br />A Lost Stone...<br /><br />To thwart The Morrigan, Pidge and his little sister Brigit are sent by The Dagda, Lord of Great Knowledge, on a quest to find a stone that has been lost for countless years--th only means of destroying the serpent.<br /><br />A Perilous Adventure...<br /><br />Pidge and Brigit's journey begins in Ireland...their destination is unknown. All true creatures help where they can, but ultimately, it is up to steadfast Pidge and courageous Brigit to find their own way. And always at their heels are the terrible hellhounds--the hounds of The Morrigan....A classic tale that has been unavailable in paperback for almost ten years, The Hounds of the Morrigan is a book to treasure and to keep alongside the works of J. R. R. Tolkien, C. S. Lewis, and Philip Pullman.A splendid fantasy . . . rich and satisfying.",4.04,17.0,,,"{'Anger': 0.13240282031779968, 'Anticipation': 0.1438937652887126, 'Disgust': 0.10452854235615763, 'Fear': 0.19684667091495878, 'Joy': 0.12631816967130555, 'Sadness': 0.1519723723970646, 'Surprise': 0.03981746048060518, 'Trust': 0.10422019857339612}",en
15021,15021,9780440131489,310613,Breakfast of Champions,[Kurt Vonnegut Jr.],"""Breakfast Of Champions"" is vintage Vonnegut. One of his favorite characters, aging writer Kilgore Trout, finds to his horror that a Midwest car dealer is taking his fiction as truth. The result is murderously funny satire as Vonnegut looks at war, sex, racism, success, politics, and pollution in America and reminds us how to see the truth.",4.07,19.0,,,"{'Anger': 0.08459178148125865, 'Anticipation': 0.14758438120450035, 'Disgust': 0.0959027735996631, 'Fear': 0.11118464592984778, 'Joy': 0.19541543830094463, 'Sadness': 0.054148366524276514, 'Surprise': 0.04464231995668131, 'Trust': 0.26653029300282777}",en
15028,15028,9780764104824,4952606,How to Prepare for the SAT II: Physics,"[Herman Gewirtz, Jonathan S. Wolf]","Four model SAT II tests, including one full-length diagnostic test, are closely patterned after the actual physics test. All questions are answered and explained.",5.0,19.0,,,"{'Anger': 0.0, 'Anticipation': 0.2948577680525164, 'Disgust': 0.0, 'Fear': 0.20514223194748357, 'Joy': 0.0, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.5}",en
15037,15037,9780553212716,692384,Dracula,"[Bram Stoker, George Stade]","One of the most popular stories ever told, <i>Dracula</i> (1897) has been re-created for the stage and screen hundreds of times in the last century. Yet it is essentially a Victorian saga, an awesome tale of thrillingly bloodthirsty vampire whose nocturnal atrocities reflect the dark underside of a supremely moralistic age. Above all, <i>Dracula</i> is a quintessential story of suspense and horror, boasting one of the most terrifying characters in literature: centuries-old Count Dracula, whose diabolical passions prey upon the innocent, the helpless, the beautiful. Bram Stoker, who was also the manager of the famous actor Sir Henry Irving, wrote seventeen novels. <i>Dracula</i> remains his most celebrated and enduring work -- even today this Gothic masterpiece has lost none of the spine-tingling impact that makes it a classic of the genre.",4.0,17.5,,,"{'Anger': 0.12370460551711852, 'Anticipation': 0.09329809662380853, 'Disgust': 0.1417287763161802, 'Fear': 0.22121922974136654, 'Joy': 0.1267630727202542, 'Sadness': 0.12489235977076342, 'Surprise': 0.042907622412922765, 'Trust': 0.1254862368975859}",en
15085,15085,9780446605885,1362429,"With Song (Dolan Brothers, #3)",[Dorothy Garlock],"Molly barely noticed the sedan that pulled up in front of her family's store. Minutes later, a hail of bullets rained down on her parents. Hod Dolan, the federal agent knows she can identify the gunmen, and soon proposes a trap that uses Molly as bait.",4.16,19.0,,,"{'Anger': 0.08153053715967623, 'Anticipation': 0.1230316409124356, 'Disgust': 0.08741721854304635, 'Fear': 0.19323031640912433, 'Joy': 0.14952170713760118, 'Sadness': 0.07078734363502574, 'Surprise': 0.0, 'Trust': 0.29448123620309047}",en
15092,15092,9780843946789,1307826,Tessa (Brides of Durango #2),[Bobbi Smith],"Beautiful and compassionate boarding house matron Tessa Sinclair is tired of interference from marshal Jared Trent, but the dashing lawman is determined to protect her from the dangers of offering comfort to strangers. Original.",4.14,19.0,,,"{'Anger': 0.029989942397366742, 'Anticipation': 0.058516960775349736, 'Disgust': 0.0393160830209381, 'Fear': 0.19045442077352112, 'Joy': 0.1420864953826461, 'Sadness': 0.17902532687208558, 'Surprise': 0.0, 'Trust': 0.3606107707780927}",en
15114,15114,9780553251999,944092,Singin' and Swingin' and Gettin' Merry Like Christmas,[Maya Angelou],"Here Maya Angelou, dazzling entertainer, casts  the spotlight on her show business career -- a  pageant of international scope. Maya, the woman,  shares her sad, failed marriage to a white man, her  early motherhood and achingly sensitive  relationship with her young son, and her bone-deep, painful  suspicion of the white world that welcomes her  talent so dramatically ...",4.24,18.0,,,"{'Anger': 0.06698459683166147, 'Anticipation': 0.1592391602258401, 'Disgust': 0.03552047360631475, 'Fear': 0.14005371923477497, 'Joy': 0.1653785013429809, 'Sadness': 0.132598805021104, 'Surprise': 0.054815545688757336, 'Trust': 0.24540919804856656}",en
15120,15120,9780452273054,907781,The Bluest Eye,[Toni Morrison],"Originally published in 1970, The Bluest Eye is Toni Morrison's first novel. In an afterword written more than two decades later, the author expressed her dissatisfaction with the book's language and structure: ""It required a sophistication unavailable to me."" Perhaps we can chalk up this verdict to modesty, or to the Nobel laureate's impossibly high standards of quality control. In any case, her debut is nothing if not sophisticated, in terms of both narrative ingenuity and rhetorical sweep. It also shows the young author drawing a bead on the subjects that would dominate much of her career: racial hatred, historical memory, and the dazzling or degrading power of language itself.<br /><br />Set in Lorain, Ohio, in 1941, The Bluest Eye is something of an ensemble piece. The point of view is passed like a baton from one character to the next, with Morrison's own voice functioning as a kind of gold standard throughout. The focus, though, is on an 11-year-old black girl named Pecola Breedlove, whose entire family has been given a cosmetic cross to bear:<br /><br /> You looked at them and wondered why they were so ugly; you looked closely and could not find the source. Then you realized that it came from conviction, their conviction. It was as though some mysterious all-knowing master had given each one a cloak of ugliness to wear, and they had each accepted it without question.... And they took the ugliness in their hands, threw it as a mantle over them, and went about the world with it. <br /><br />There are far uglier things in the world than, well, ugliness, and poor Pecola is subjected to most of them. She's spat upon, ridiculed, and ultimately raped and impregnated by her own father. No wonder she yearns to be the very opposite of what she is--yearns, in other words, to be a white child, possessed of the blondest hair and the bluest eye.<br /><br />This vein of self-hatred is exactly what keeps Morrison's novel from devolving into a cut-and-dried scenario of victimization. She may in fact pin too much of the blame on the beauty myth: ""Along with the idea of romantic love, she was introduced to another--physical beauty. Probably the most destructive ideas in the history of human thought. Both originated in envy, thrived in insecurity, and ended in disillusion."" Yet the destructive power of these ideas is essentially colorblind, which gives The Bluest Eye the sort of universal reach that Morrison's imitators can only dream of. And that, combined with the novel's modulated pathos and musical, fine-grained language, makes for not merely a sophisticated debut but a permanent one. --James Marcus",4.06,16.0,,,"{'Anger': 0.10614723490738133, 'Anticipation': 0.1344531642160163, 'Disgust': 0.10139693189191835, 'Fear': 0.12751135542795577, 'Joy': 0.16040842811493775, 'Sadness': 0.1278174316531789, 'Surprise': 0.03882270840730175, 'Trust': 0.20344274538130977}",en
15174,15174,9781559722025,3699606,Golden Handcuffs: How Women Can Break Free of Financial Dependence in Their Intimate Relationships,[Neal H. Olshan],"Packed with real-life case studies, this book offers an understanding of the problems particular to women who cannot, for whatever reasons, support themselves, and is based on techniques developed in Dr. Olshan's workshops specifically designed to tackle the problem of economic dependency.",4.0,19.0,,,"{'Anger': 0.04762760603882099, 'Anticipation': 0.14252336448598132, 'Disgust': 0.0, 'Fear': 0.13767074047447878, 'Joy': 0.08590941768511862, 'Sadness': 0.1403666427030913, 'Surprise': 0.07377785765636231, 'Trust': 0.37212437095614664}",en
15175,15175,9780425173893,1086338,"The Murder of Roger Ackroyd (Hercule Poirot, #4)",[Agatha Christie],"In the quiet village of King's Abbot a widow's suicide has stirred suspicion—and dreadful gossip. There are rumors she murdered her first husband, rumors that she was being blackmailed, rumor that her secret lover was Roger Ackroyd, who was stabbed to death in his study. And there are rumors that his neighbor, Hercule Poirot, doesn't have a clue. Setting up the traditional rules of mystery only to shatter them with glee, Agatha Christie startled fans with this ingeniously tricky whodunit, which remains one of the most famous detective novels ever written and certainly on of the most delightfully controversial. As Dorothy L. Sayers said f it, ""It's the reader's business to suspect everyone."" And you will.<br /><br /><br /><i>-from the back cover</i>",4.25,16.5,,,"{'Anger': 0.1331582690519175, 'Anticipation': 0.1173204223425789, 'Disgust': 0.07103780294326822, 'Fear': 0.207287050713934, 'Joy': 0.08422233163739809, 'Sadness': 0.17714316975764538, 'Surprise': 0.12519831500629136, 'Trust': 0.08463263854696647}",en
15196,15196,9780312857066,234184,"Stone of Tears (Sword of Truth, #2)",[Terry Goodkind],"In <i>Wizard's First Rule,</i> Richard Cypher's world was turned upside down. Once a simple woods guide, Richard was forced to become the Seeker of Truth, to save the world from the vile dominance of Darken Rahl, the most viciously savage and powerful wizard the world had ever seen. He was joined on this epic quest by his beloved Kahlan, the only survivor among the Confessors, who brought a powerful but benevolent justice to the land before Rahl's evil scourge. Aided by Zedd, the last of the wizards who opposed Rahl, they were able to cast him into the underworld, saving the world from the living hell of life under Rahl.<br /><br />But the veil to the underworld has been torn, and Rahl, from beyond the veil, begins to summon a sinister power more dreadful than any he has wielded before. Horrifying creatures escape through the torn veil, wreaking havoc on the unsuspecting world above.<br /><br />If Rahl isn't stopped, he will free the Keeper itself, an evil entity whose power is so vast and foul that once freed, it can never again be contained.<br /><br />Richard and Kahlan must face Rahl and the Keeper's terrible minions. But first, Richard must endure the ministrations of the Sisters of the Light, or die from the pain of magic that is his birthright and his curse. While Richard undertakes the arduous journey to the forbidden city of the Sisters, Kahlan must embark upon a long and dangerous mission to Aydindril, citadel of the old wizards, where she hopes to find Zedd and the help only he can lend to their desperate cause.<br /><br />War, suffering, torture, and deceit lie in their paths, and nothing will save them from a destiny of violent death, unless their courage and faith are joined with luck and they find the elusive...<i>Stone of Tears</i>.",4.1,16.0,,,"{'Anger': 0.15943427857309775, 'Anticipation': 0.10867378559889458, 'Disgust': 0.124066529164931, 'Fear': 0.2078071182548794, 'Joy': 0.08695122075124717, 'Sadness': 0.15497393901831888, 'Surprise': 0.057151275616471764, 'Trust': 0.10094185302215948}",en
